,File_path,Emotion
7057,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_IOM_HAP_XX.wav,happy
7058,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_IOM_NEU_XX.wav,neutral
7059,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_IOM_SAD_XX.wav,sad
7060,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_ITH_ANG_XX.wav,angry
7061,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_ITH_DIS_XX.wav,disgust
7062,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_ITH_FEA_XX.wav,fear
7063,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_ITH_HAP_XX.wav,happy
7064,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_ITH_NEU_XX.wav,neutral
7065,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_ITH_SAD_XX.wav,sad
7066,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_ITS_ANG_XX.wav,angry
7067,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_ITS_DIS_XX.wav,disgust
7068,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_ITS_FEA_XX.wav,fear
7069,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_ITS_HAP_XX.wav,happy
7070,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_ITS_NEU_XX.wav,neutral
7071,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_ITS_SAD_XX.wav,sad
7072,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_IWL_ANG_XX.wav,angry
7073,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_IWL_DIS_XX.wav,disgust
7074,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_IWL_FEA_XX.wav,fear
7075,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_IWL_HAP_XX.wav,happy
7076,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_IWL_NEU_XX.wav,neutral
7077,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_IWL_SAD_XX.wav,sad
7078,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_IWW_ANG_XX.wav,angry
7079,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_IWW_DIS_XX.wav,disgust
7080,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_IWW_FEA_XX.wav,fear
7081,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_IWW_HAP_XX.wav,happy
7082,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_IWW_NEU_XX.wav,neutral
7083,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_IWW_SAD_XX.wav,sad
7084,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_MTI_ANG_XX.wav,angry
7085,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_MTI_DIS_XX.wav,disgust
7086,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_MTI_FEA_XX.wav,fear
7087,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_MTI_HAP_XX.wav,happy
7088,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_MTI_NEU_XX.wav,neutral
7089,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_MTI_SAD_XX.wav,sad
7090,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TAI_ANG_XX.wav,angry
7091,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TAI_DIS_XX.wav,disgust
7092,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TAI_FEA_XX.wav,fear
7093,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TAI_HAP_XX.wav,happy
7094,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TAI_NEU_XX.wav,neutral
7095,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TAI_SAD_XX.wav,sad
7096,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TIE_ANG_XX.wav,angry
7097,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TIE_DIS_XX.wav,disgust
7098,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TIE_FEA_XX.wav,fear
7099,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TIE_HAP_XX.wav,happy
7100,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TIE_NEU_XX.wav,neutral
7101,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TIE_SAD_XX.wav,sad
7102,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TSI_ANG_XX.wav,angry
7103,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TSI_DIS_XX.wav,disgust
7104,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TSI_FEA_XX.wav,fear
7105,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TSI_HAP_XX.wav,happy
7106,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TSI_NEU_XX.wav,neutral
7107,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_TSI_SAD_XX.wav,sad
7108,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_WSI_ANG_XX.wav,angry
7109,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_WSI_DIS_XX.wav,disgust
7110,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_WSI_FEA_XX.wav,fear
7111,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_WSI_HAP_XX.wav,happy
7112,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_WSI_NEU_XX.wav,neutral
7113,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1087_WSI_SAD_XX.wav,sad
7114,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_DFA_ANG_XX.wav,angry
7115,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_DFA_DIS_XX.wav,disgust
7116,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_DFA_FEA_XX.wav,fear
7117,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_DFA_HAP_XX.wav,happy
7118,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_DFA_NEU_XX.wav,neutral
7119,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_DFA_SAD_XX.wav,sad
7120,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IEO_ANG_HI.wav,angry
7121,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IEO_ANG_LO.wav,angry
7122,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IEO_ANG_MD.wav,angry
7123,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IEO_DIS_HI.wav,disgust
7124,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IEO_DIS_LO.wav,disgust
7125,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IEO_DIS_MD.wav,disgust
7126,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IEO_FEA_HI.wav,fear
7127,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IEO_FEA_LO.wav,fear
7128,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IEO_FEA_MD.wav,fear
7129,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IEO_HAP_HI.wav,happy
7130,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IEO_HAP_LO.wav,happy
7131,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IEO_HAP_MD.wav,happy
7132,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IEO_NEU_XX.wav,neutral
7133,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IEO_SAD_HI.wav,sad
7134,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IEO_SAD_LO.wav,sad
7135,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IEO_SAD_MD.wav,sad
7136,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IOM_ANG_XX.wav,angry
7137,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IOM_DIS_XX.wav,disgust
7138,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IOM_FEA_XX.wav,fear
7139,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IOM_HAP_XX.wav,happy
7140,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IOM_NEU_XX.wav,neutral
7141,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IOM_SAD_XX.wav,sad
7142,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_ITH_ANG_XX.wav,angry
7143,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_ITH_DIS_XX.wav,disgust
7144,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_ITH_FEA_XX.wav,fear
7145,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_ITH_HAP_XX.wav,happy
7146,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_ITH_NEU_XX.wav,neutral
7147,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_ITH_SAD_XX.wav,sad
7148,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_ITS_ANG_XX.wav,angry
7149,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_ITS_DIS_XX.wav,disgust
7150,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_ITS_FEA_XX.wav,fear
7151,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_ITS_HAP_XX.wav,happy
7152,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_ITS_NEU_XX.wav,neutral
7153,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_ITS_SAD_XX.wav,sad
7154,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IWL_ANG_XX.wav,angry
7155,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IWL_DIS_XX.wav,disgust
7156,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IWL_FEA_XX.wav,fear
7157,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IWL_HAP_XX.wav,happy
7158,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IWL_NEU_XX.wav,neutral
7159,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IWL_SAD_XX.wav,sad
7160,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IWW_ANG_XX.wav,angry
7161,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IWW_DIS_XX.wav,disgust
7162,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IWW_FEA_XX.wav,fear
7163,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IWW_HAP_XX.wav,happy
7164,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IWW_NEU_XX.wav,neutral
7165,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_IWW_SAD_XX.wav,sad
7166,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_MTI_ANG_XX.wav,angry
7167,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_MTI_DIS_XX.wav,disgust
7168,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_MTI_FEA_XX.wav,fear
7169,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_MTI_HAP_XX.wav,happy
7170,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_MTI_NEU_XX.wav,neutral
7171,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_MTI_SAD_XX.wav,sad
7172,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TAI_ANG_XX.wav,angry
7173,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TAI_DIS_XX.wav,disgust
7174,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TAI_FEA_XX.wav,fear
7175,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TAI_HAP_XX.wav,happy
7176,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TAI_NEU_XX.wav,neutral
7177,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TAI_SAD_XX.wav,sad
7178,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TIE_ANG_XX.wav,angry
7179,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TIE_DIS_XX.wav,disgust
7180,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TIE_FEA_XX.wav,fear
7181,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TIE_HAP_XX.wav,happy
7182,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TIE_NEU_XX.wav,neutral
7183,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TIE_SAD_XX.wav,sad
7184,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TSI_ANG_XX.wav,angry
7185,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TSI_DIS_XX.wav,disgust
7186,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TSI_FEA_XX.wav,fear
7187,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TSI_HAP_XX.wav,happy
7188,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TSI_NEU_XX.wav,neutral
7189,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_TSI_SAD_XX.wav,sad
7190,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_WSI_ANG_XX.wav,angry
7191,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_WSI_DIS_XX.wav,disgust
7192,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_WSI_FEA_XX.wav,fear
7193,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_WSI_HAP_XX.wav,happy
7194,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_WSI_NEU_XX.wav,neutral
7195,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1088_WSI_SAD_XX.wav,sad
7196,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_DFA_ANG_XX.wav,angry
7197,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_DFA_DIS_XX.wav,disgust
7198,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_DFA_FEA_XX.wav,fear
7199,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_DFA_HAP_XX.wav,happy
7200,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_DFA_NEU_XX.wav,neutral
7201,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_DFA_SAD_XX.wav,sad
7202,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IEO_ANG_HI.wav,angry
7203,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IEO_ANG_LO.wav,angry
7204,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IEO_ANG_MD.wav,angry
7205,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IEO_DIS_HI.wav,disgust
7206,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IEO_DIS_LO.wav,disgust
7207,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IEO_DIS_MD.wav,disgust
7208,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IEO_FEA_HI.wav,fear
7209,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IEO_FEA_LO.wav,fear
7210,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IEO_FEA_MD.wav,fear
7211,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IEO_HAP_HI.wav,happy
7212,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IEO_HAP_LO.wav,happy
7213,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IEO_HAP_MD.wav,happy
7214,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IEO_NEU_XX.wav,neutral
7215,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IEO_SAD_HI.wav,sad
7216,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IEO_SAD_LO.wav,sad
7217,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IEO_SAD_MD.wav,sad
7218,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IOM_ANG_XX.wav,angry
7219,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IOM_DIS_XX.wav,disgust
7220,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IOM_FEA_XX.wav,fear
7221,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IOM_HAP_XX.wav,happy
7222,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IOM_NEU_XX.wav,neutral
7223,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IOM_SAD_XX.wav,sad
7224,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_ITH_ANG_XX.wav,angry
7225,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_ITH_DIS_XX.wav,disgust
7226,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_ITH_FEA_XX.wav,fear
7227,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_ITH_HAP_XX.wav,happy
7228,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_ITH_NEU_XX.wav,neutral
7229,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_ITH_SAD_XX.wav,sad
7230,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_ITS_ANG_XX.wav,angry
7231,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_ITS_DIS_XX.wav,disgust
7232,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_ITS_FEA_XX.wav,fear
7233,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_ITS_HAP_XX.wav,happy
7234,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_ITS_NEU_XX.wav,neutral
7235,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_ITS_SAD_XX.wav,sad
7236,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IWL_ANG_XX.wav,angry
7237,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IWL_DIS_XX.wav,disgust
7238,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IWL_FEA_XX.wav,fear
7239,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IWL_HAP_XX.wav,happy
7240,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IWL_NEU_XX.wav,neutral
7241,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IWL_SAD_XX.wav,sad
7242,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IWW_ANG_XX.wav,angry
7243,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IWW_DIS_XX.wav,disgust
7244,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IWW_FEA_XX.wav,fear
7245,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IWW_HAP_XX.wav,happy
7246,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IWW_NEU_XX.wav,neutral
7247,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_IWW_SAD_XX.wav,sad
7248,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_MTI_ANG_XX.wav,angry
7249,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_MTI_DIS_XX.wav,disgust
7250,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_MTI_FEA_XX.wav,fear
7251,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_MTI_HAP_XX.wav,happy
7252,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_MTI_NEU_XX.wav,neutral
7253,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_MTI_SAD_XX.wav,sad
7254,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_TAI_ANG_XX.wav,angry
7255,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_TAI_DIS_XX.wav,disgust
7256,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_TAI_FEA_XX.wav,fear
7257,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_TAI_HAP_XX.wav,happy
7258,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1089_TAI_NEU_XX.wav,neutral
